doc,1,2,3,4,5
"text/529_(area= immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.7263346314430237,0.0024495208635926247,0.26635465025901794,0.002418549032881856,0.002442653989419341
text/162_(area= medicine)_(period= 2005-2010).txt,0.8531267642974854,0.0014438771177083254,0.14254069328308105,0.001441178610548377,0.0014475100906565785
text/359_(area= psychology)_(period= 2011-2017).txt,0.002628486603498459,0.9894698262214661,0.0026397150941193104,0.0026292367838323116,0.0026327366940677166
"text/545_(area= biochemistry, genetics and molecular biology;;medicine;;psychology)_(period= 2011-2017).txt",0.0027358524966984987,0.002737739123404026,0.002724461257457733,0.9890741109848022,0.002727828687056899
text/240_(area= neuroscience)_(period= 2005-2010).txt,0.9856141805648804,0.003600067226216197,0.0036220678593963385,0.0035725722555071115,0.003591088578104973
text/610_(area= )_(period= 2011-2017).txt,0.39489540457725525,0.005151021294295788,0.5897486209869385,0.005108194425702095,0.005096759647130966
"text/520_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.47796645760536194,0.27960649132728577,0.2380218356847763,0.0022003441117703915,0.0022048295941203833
text/464_(area= medicine)_(period= 2011-2017).txt,0.0019604673143476248,0.5938299894332886,0.4003320336341858,0.001933978870511055,0.0019435712601989508
text/117_(area= immunology and microbiology;;medicine)_(period= 1998-2004).txt,0.3910779356956482,0.0049677095375955105,0.4213923215866089,0.004958420526236296,0.1776036024093628
"text/559_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.6347678303718567,0.16851378977298737,0.17137093842029572,0.0016657665837556124,0.02368173375725746
text/104_(area= psychology)_(period= 1998-2004).txt,0.003838327480480075,0.9846497774124146,0.0038453061133623123,0.003819257253780961,0.0038473480381071568
text/74_(area= medicine)_(period= 1998-2004).txt,0.0008467428269796073,0.000854166632052511,0.9966124892234802,0.0008419192745350301,0.00084468605928123
text/500_(area= arts and humanities;;medicine)_(period= 2011-2017).txt,0.7023971080780029,0.002493401290848851,0.2900903820991516,0.002506231190636754,0.0025128705892711878
text/521_(area= health professions;;medicine;;psychology)_(period= 2011-2017).txt,0.9854314923286438,0.003653083462268114,0.0036360658705234528,0.003609246574342251,0.003670101286843419
text/606_(area= arts and humanities;;medicine;;social sciences)_(period= 2011-2017).txt,0.0038661202415823936,0.003862813813611865,0.0038352678529918194,0.003841203870251775,0.9845945835113525
text/378_(area= social sciences)_(period= 2011-2017).txt,0.14190955460071564,0.8536204695701599,0.0014903410337865353,0.0014876106288284063,0.0014920751564204693
"text/577_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.7181288599967957,0.0016468851827085018,0.2769419252872467,0.0016361568123102188,0.0016462161438539624
text/258_(area= medicine;;psychology)_(period= 2005-2010).txt,0.002198618371039629,0.9345733523368835,0.05885275825858116,0.0021939468570053577,0.002181346295401454
text/513_(area= social sciences)_(period= 2011-2017).txt,0.9904560446739197,0.0023821943905204535,0.0023927728179842234,0.0023704594932496548,0.0023985053412616253
text/49_(area= medicine)_(period= 1998-2004).txt,0.0015722253592684865,0.0015881877625361085,0.9936935901641846,0.0015712622553110123,0.0015746905701234937
text/503_(area= medicine)_(period= 2011-2017).txt,0.9576032161712646,0.001326723606325686,0.03843066468834877,0.0013160195667296648,0.0013233741046860814
text/454_(area= arts and humanities;;multidisciplinary)_(period= 2011-2017).txt,0.5738151669502258,0.4179852604866028,0.0027351928874850273,0.002741357544437051,0.0027229569386690855
text/603_(area= computer science;;decision sciences;;social sciences)_(period= 2011-2017).txt,0.5525662302970886,0.0017004203982651234,0.4423181116580963,0.0017110909102484584,0.0017041567480191588
text/468_(area= )_(period= 2011-2017).txt,0.002882426604628563,0.9885037541389465,0.0028748908080160618,0.002850266871973872,0.002888613846153021
text/62_(area= nursing)_(period= 1998-2004).txt,0.4050142467021942,0.08277460187673569,0.5053966641426086,0.0033836099319159985,0.0034308843314647675
text/57_(area= nursing)_(period= 1998-2004).txt,0.010088601149618626,0.010136720724403858,0.9596189260482788,0.0100346514955163,0.010121090337634087
"text/586_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0025826343335211277,0.0025731967762112617,0.0025837949942797422,0.002637681318446994,0.9896227121353149
text/522_(area= nursing)_(period= 2011-2017).txt,0.003857207018882036,0.0038668198976665735,0.2508529722690582,0.0038412443827837706,0.7375817894935608
text/148_(area= medicine;;psychology)_(period= 2005-2010).txt,0.0015455633401870728,0.2984565198421478,0.6968980431556702,0.001540758297778666,0.0015591373667120934
text/59_(area= nursing)_(period= 1998-2004).txt,0.9898852109909058,0.002537460532039404,0.0025385867338627577,0.0025069781113415956,0.0025317135732620955
text/348_(area= medicine)_(period= 2011-2017).txt,0.14816853404045105,0.0027876724489033222,0.22276511788368225,0.6234608292579651,0.0028177951462566853
text/461_(area= environmental science)_(period= 2011-2017).txt,0.0018355633364990354,0.001829925226047635,0.9065904021263123,0.08792080730199814,0.0018232777947559953
text/40_(area= psychology;;social sciences)_(period= 1998-2004).txt,0.3437599837779999,0.003725590417161584,0.0037414159160107374,0.003719910280779004,0.6450530886650085
text/523_(area= nursing)_(period= 2011-2017).txt,0.004260383080691099,0.02248666062951088,0.8245004415512085,0.004240228794515133,0.14451226592063904
text/56_(area= nursing)_(period= 1998-2004).txt,0.012036869302392006,0.012043612077832222,0.9517880082130432,0.011925985105335712,0.012205480597913265
text/63_(area= nursing)_(period= 1998-2004).txt,0.005826377309858799,0.005805423017591238,0.9767561554908752,0.005800209939479828,0.005811774637550116
"text/391_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;medicine)_(period= 2011-2017).txt",0.0022420266177505255,0.002226357813924551,0.0022307017352432013,0.0022062647622078657,0.9910946488380432
"text/557_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.0012660165084525943,0.0012646701652556658,0.9949420094490051,0.0012642955407500267,0.001262950012460351
text/58_(area= nursing)_(period= 1998-2004).txt,0.011573625728487968,0.9544606804847717,0.011266340501606464,0.011248311027884483,0.011451059021055698
text/541_(area= psychology)_(period= 2011-2017).txt,0.06581638753414154,0.927059531211853,0.0023777447640895844,0.00236523593775928,0.0023811617866158485
text/501_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.0017747879028320312,0.0017559800762683153,0.9929525256156921,0.0017551059136167169,0.0017615902470424771
"text/246_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.00182475452311337,0.0018325824057683349,0.9927071332931519,0.0018140762113034725,0.0018214393639937043
"text/583_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.00244520278647542,0.0024535281118005514,0.9902176260948181,0.0024364169221371412,0.0024472172372043133
text/563_(area= )_(period= 2011-2017).txt,0.40105220675468445,0.0026566991582512856,0.2802492678165436,0.0026532739866524935,0.31338852643966675
"text/508_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.520085334777832,0.003416735213249922,0.4696766138076782,0.0034205694682896137,0.0034007492940872908
text/7_(area= medicine)_(period= 1998-2004).txt,0.9822081327438354,0.004479079972952604,0.00441498588770628,0.0044445074163377285,0.004453304223716259
text/24_(area= immunology and microbiology)_(period= 1998-2004).txt,0.0020220514852553606,0.0020318261813372374,0.9919067621231079,0.0020100779365748167,0.00202932464890182
text/444_(area= )_(period= 2011-2017).txt,0.1291506588459015,0.8646971583366394,0.002039336832240224,0.002061825944110751,0.002051033079624176
text/319_(area= medicine)_(period= 2011-2017).txt,0.0021581114269793034,0.0021992770489305258,0.9913213849067688,0.002149317879229784,0.002171905478462577
"text/369_(area= pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.9937490224838257,0.0015686462866142392,0.0015686389524489641,0.0015481298323720694,0.0015656071482226253
text/546_(area= medicine)_(period= 2011-2017).txt,0.0032545216381549835,0.9870212078094482,0.0032409443520009518,0.003251895774155855,0.0032314273994416
text/254_(area= medicine)_(period= 2005-2010).txt,0.0027264354284852743,0.9692827463150024,0.022584594786167145,0.002697956282645464,0.002708278363570571
text/553_(area= computer science;;engineering;;social sciences)_(period= 2011-2017).txt,0.0019433342386037111,0.0019334526732563972,0.001928376848809421,0.001933604828082025,0.9922612309455872
text/331_(area= multidisciplinary)_(period= 2011-2017).txt,0.4435083568096161,0.5452914237976074,0.003741214983165264,0.0037330519407987595,0.003725990653038025
text/70_(area= medicine)_(period= 1998-2004).txt,0.002854942809790373,0.8713662624359131,0.12012786418199539,0.002819296671077609,0.0028316411189734936
text/215_(area= medicine)_(period= 2005-2010).txt,0.0013929229462519288,0.0013790326192975044,0.763387143611908,0.001373900449834764,0.23246698081493378
text/345_(area= social sciences)_(period= 2011-2017).txt,0.9145961999893188,0.001970910234376788,0.07948905974626541,0.0019731279462575912,0.0019706571474671364
"text/590_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.37596800923347473,0.002150868531316519,0.6175323724746704,0.0021765243727713823,0.002172232838347554
text/435_(area= medicine)_(period= 2011-2017).txt,0.5826155543327332,0.0022642244584858418,0.4105997383594513,0.0022546970285475254,0.0022657292429357767
text/320_(area= medicine;;neuroscience)_(period= 2011-2017).txt,0.0019514441955834627,0.9921568632125854,0.0019708212930709124,0.001953247468918562,0.0019676494412124157
text/110_(area= health professions;;social sciences)_(period= 1998-2004).txt,0.002856506034731865,0.00286305439658463,0.6809543967247009,0.002860589185729623,0.3104654848575592
"text/221_(area= biochemistry, genetics and molecular biology;;medicine;;neuroscience)_(period= 2005-2010).txt",0.004759584087878466,0.6012628078460693,0.004722133278846741,0.004705165512859821,0.3845503330230713
text/614_(area= )_(period= 2011-2017).txt,0.9938203692436218,0.0015501012094318867,0.0015378771349787712,0.0015484702307730913,0.00154319207649678
"text/510_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0035286860074847937,0.003522838931530714,0.9858934879302979,0.0035479252692312002,0.0035070725716650486
text/25_(area= medicine)_(period= 1998-2004).txt,0.0026264411862939596,0.27053016424179077,0.7216178178787231,0.0025924351066350937,0.002633169060572982
text/555_(area= arts and humanities;;neuroscience;;psychology;;social sciences)_(period= 2011-2017).txt,0.4236069917678833,0.4283890128135681,0.002274708589538932,0.002278194995597005,0.14345107972621918
text/373_(area= health professions;;medicine)_(period= 2011-2017).txt,0.001827249419875443,0.9926818609237671,0.001837846008129418,0.001821749610826373,0.0018312698230147362
text/232_(area= medicine)_(period= 2005-2010).txt,0.30147406458854675,0.0015874402597546577,0.6937905550003052,0.001565286424010992,0.00158262241166085
text/342_(area= medicine)_(period= 2011-2017).txt,0.0014807471306994557,0.0014680841704830527,0.033272020518779755,0.001462886342778802,0.9623162150382996
text/456_(area= psychology)_(period= 2011-2017).txt,0.0013396868016570807,0.0013264560839161277,0.9304906129837036,0.0013224654830992222,0.0655207484960556
text/453_(area= medicine)_(period= 2011-2017).txt,0.10767543315887451,0.8254168629646301,0.06098264455795288,0.002949167275801301,0.0029758193995803595
text/491_(area= medicine)_(period= 2011-2017).txt,0.25019147992134094,0.7323235273361206,0.005822078790515661,0.005825136322528124,0.005837737116962671
"text/387_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0017629729118198156,0.0017668693326413631,0.9929583668708801,0.0017521176487207413,0.0017596464604139328
text/43_(area= medicine)_(period= 1998-2004).txt,0.0018137022852897644,0.051366087049245834,0.0018215087475255132,0.0018149166135117412,0.9431837797164917
text/458_(area= medicine;;nursing)_(period= 2011-2017).txt,0.2264690101146698,0.7686805129051208,0.0016178678488358855,0.0016076227184385061,0.0016250171465799212
text/255_(area= medicine;;nursing)_(period= 2005-2010).txt,0.8655469417572021,0.0026962754782289267,0.0026841172948479652,0.002698382828384638,0.1263742595911026
text/9_(area= medicine)_(period= 1998-2004).txt,0.9409146308898926,0.05477176234126091,0.001454499433748424,0.0014214179245755076,0.0014377138577401638
text/314_(area= agricultural and biological sciences;;social sciences)_(period= 2011-2017).txt,0.0015197519678622484,0.2654259204864502,0.5980501770973206,0.0015039091231301427,0.13350018858909607
text/534_(area= )_(period= 2011-2017).txt,0.002154039917513728,0.002155596623197198,0.9913930892944336,0.002147679915651679,0.0021495865657925606
text/327_(area= agricultural and biological sciences;;environmental science)_(period= 2011-2017).txt,0.9920878410339355,0.001978800166398287,0.0019818784203380346,0.0019716962706297636,0.0019797796849161386
"text/475_(area= business, management and accounting;;medicine;;nursing;;social sciences)_(period= 2011-2017).txt",0.002741409232839942,0.0027255008462816477,0.0027126518543809652,0.002732287859544158,0.9890881776809692
text/160_(area= medicine)_(period= 2005-2010).txt,0.0050339242443442345,0.6680182218551636,0.3169328272342682,0.005012154579162598,0.00500287814065814
text/397_(area= immunology and microbiology;;medicine)_(period= 2011-2017).txt,0.0013765424955636263,0.0013810660457238555,0.9944941401481628,0.0013709396589547396,0.0013773089740425348
"text/554_(area= biochemistry, genetics and molecular biology;;social sciences)_(period= 2011-2017).txt",0.04597685486078262,0.04589490219950676,0.0018624409567564726,0.9043950438499451,0.001870816806331277
"text/293_(area= medicine;;nursing;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.002732684835791588,0.0027184877544641495,0.9891123175621033,0.002701665973290801,0.0027348417788743973
text/269_(area= )_(period= 2005-2010).txt,0.003794868942350149,0.0037534732837229967,0.0037520721089094877,0.9849185347557068,0.0037810613866895437
"text/556_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.0013126382837072015,0.3367948830127716,0.4611623287200928,0.0013023184146732092,0.19942782819271088
text/441_(area= social sciences)_(period= 2011-2017).txt,0.004591485485434532,0.004537147469818592,0.004508547019213438,0.004525503143668175,0.9818373322486877
text/413_(area= medicine;;nursing;;social sciences)_(period= 2011-2017).txt,0.0027720166835933924,0.0027492695953696966,0.0027599732857197523,0.002752578118816018,0.988966166973114
text/115_(area= medicine)_(period= 1998-2004).txt,0.002217601053416729,0.9911313652992249,0.0022380263544619083,0.0021972262766212225,0.002215759130194783
text/199_(area= nursing)_(period= 2005-2010).txt,0.980061411857605,0.004965147934854031,0.005049771163612604,0.004960327874869108,0.00496337004005909
text/276_(area= )_(period= 2005-2010).txt,0.522363007068634,0.21902139484882355,0.0021266243420541286,0.25436097383499146,0.002127939136698842
"text/220_(area= biochemistry, genetics and molecular biology;;medicine;;neuroscience)_(period= 2005-2010).txt",0.7306903004646301,0.26539185643196106,0.00130692427046597,0.0013009782414883375,0.0013099204516038299
text/175_(area= environmental science;;social sciences)_(period= 2005-2010).txt,0.4689212441444397,0.002403931925073266,0.002408544532954693,0.0024170558899641037,0.5238491892814636
"text/593_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.00150003912858665,0.0015062781749293208,0.9939897656440735,0.0014882207615301013,0.0015156869776546955
text/170_(area= medicine)_(period= 2005-2010).txt,0.0019080846104770899,0.001895565539598465,0.5942495465278625,0.24528764188289642,0.15665920078754425
"text/419_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology)_(period= 2011-2017).txt",0.001720251515507698,0.001721701119095087,0.9931066632270813,0.0017372689908370376,0.0017140604322776198
text/565_(area= medicine)_(period= 2011-2017).txt,0.42662811279296875,0.5654803514480591,0.0026267231442034245,0.002626964123919606,0.0026378582697361708
text/196_(area= nursing)_(period= 2005-2010).txt,0.009797325357794762,0.009640427306294441,0.769571840763092,0.20126372575759888,0.009726695716381073
"text/249_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.0015796611551195383,0.0015708392020314932,0.9937199950218201,0.0015636490425094962,0.0015658049378544092
text/324_(area= medicine;;psychology)_(period= 2011-2017).txt,0.0010108682326972485,0.3278846740722656,0.3841738998889923,0.2859278619289398,0.0010026493109762669
text/356_(area= mathematics;;social sciences)_(period= 2011-2017).txt,0.003622481832280755,0.0035648695193231106,0.10627637803554535,0.8829854726791382,0.0035507986322045326
"text/507_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0021903663873672485,0.0021759523078799248,0.5590412616729736,0.002174273831769824,0.4344182014465332
"text/41_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.0011814116733148694,0.9952670335769653,0.001191888703033328,0.0011793070007115602,0.0011803880333900452
text/47_(area= medicine)_(period= 1998-2004).txt,0.0038081638049334288,0.0038579029496759176,0.0038163443095982075,0.0038227527402341366,0.9846948385238647
text/600_(area= environmental science)_(period= 2011-2017).txt,0.0013047173852100968,0.0012941162567585707,0.0012948010116815567,0.9948127865791321,0.001293565146625042
text/85_(area= medicine)_(period= 1998-2004).txt,0.0017969922628253698,0.18339769542217255,0.8111829161643982,0.0018027708865702152,0.001819632831029594
text/267_(area= medicine;;nursing)_(period= 2005-2010).txt,0.005408505909144878,0.005362347699701786,0.36701634526252747,0.005373059771955013,0.6168397665023804
"text/121_(area= mathematics;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.9796310663223267,0.005098426248878241,0.005136095453053713,0.005068421829491854,0.005065992008894682
text/434_(area= mathematics)_(period= 2011-2017).txt,0.002858094172552228,0.0028440807946026325,0.11382725089788437,0.002847453113645315,0.8776230812072754
text/537_(area= multidisciplinary)_(period= 2011-2017).txt,0.004524601623415947,0.0045126923359930515,0.9819751977920532,0.004481633193790913,0.004505864344537258
text/576_(area= )_(period= 2011-2017).txt,0.9916799664497375,0.002073847223073244,0.002081936923786998,0.002086180727928877,0.002078066114336252
"text/585_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0013273892691358924,0.6995914578437805,0.29643675684928894,0.0013207574374973774,0.0013236787635833025
"text/251_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.0017304213251918554,0.0017375544412061572,0.6655066609382629,0.001723049907013774,0.3293023705482483
"text/558_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.0014433847973123193,0.9942567348480225,0.0014260986354202032,0.0014335854211822152,0.001440257066860795
"text/53_(area= medicine;;neuroscience;;biochemistry, genetics and molecular biology)_(period= 1998-2004).txt",0.0019451671978458762,0.41597485542297363,0.0019505440723150969,0.5781793594360352,0.0019500880734995008
text/28_(area= immunology and microbiology;;medicine)_(period= 1998-2004).txt,0.003834394970908761,0.0038461678195744753,0.003873626235872507,0.9846119284629822,0.003833866212517023
text/380_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.0017075402429327369,0.9932050704956055,0.0016957371262833476,0.00169183814432472,0.0016998364590108395
text/439_(area= social sciences)_(period= 2011-2017).txt,0.9915807247161865,0.0020937819499522448,0.0020921011455357075,0.00211095972917974,0.0021224841475486755
text/478_(area= medicine;;nursing;;psychology;;social sciences)_(period= 2011-2017).txt,0.9906825423240662,0.002312543336302042,0.0023226889315992594,0.002357561606913805,0.0023247054778039455
text/180_(area= medicine;;neuroscience)_(period= 2005-2010).txt,0.0024084560573101044,0.4460362195968628,0.5467689037322998,0.0023804674856364727,0.0024059340357780457
text/12_(area= medicine)_(period= 1998-2004).txt,0.0021779192611575127,0.4797900319099426,0.0021791148465126753,0.0021572706755250692,0.5136957168579102
text/519_(area= medicine)_(period= 2011-2017).txt,0.005952794570475817,0.006036772858351469,0.9761140942573547,0.0059465160593390465,0.005949744954705238
text/346_(area= medicine)_(period= 2011-2017).txt,0.0029825663659721613,0.4542863965034485,0.5367904901504517,0.002945557702332735,0.0029949576128274202
text/230_(area= social sciences)_(period= 2005-2010).txt,0.2629299759864807,0.001893151318654418,0.0018963961629197001,0.0018758387304842472,0.7314046621322632
text/447_(area= psychology;;social sciences)_(period= 2011-2017).txt,0.003946660086512566,0.00392790837213397,0.003930040635168552,0.003913182765245438,0.9842821955680847
text/416_(area= medicine)_(period= 2011-2017).txt,0.001241481862962246,0.001234442344866693,0.9950490593910217,0.001232737093232572,0.00124224997125566
"text/252_(area= business, management and accounting;;medicine)_(period= 2005-2010).txt",0.11645374447107315,0.001512653543613851,0.0015180010814219713,0.8790006637573242,0.0015149106038734317
text/244_(area= nursing)_(period= 2005-2010).txt,0.0010047435062006116,0.0009958711452782154,0.0009990523103624582,0.0009929412044584751,0.9960073828697205
text/538_(area= )_(period= 2011-2017).txt,0.00310904486104846,0.0031106469687074423,0.0030863990541547537,0.003092815401032567,0.9876010417938232
text/505_(area= medicine)_(period= 2011-2017).txt,0.0010502253426238894,0.8487305641174316,0.0010458631440997124,0.0010408442467451096,0.14813248813152313
"text/248_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.0018712937599048018,0.0018610747065395117,0.14676623046398163,0.001859509153291583,0.8476418852806091
"text/474_(area= business, management and accounting;;medicine;;nursing;;social sciences)_(period= 2011-2017).txt",0.9821659922599792,0.004445062950253487,0.004470412153750658,0.004473880399018526,0.004444649908691645
text/26_(area= arts and humanities;;medicine)_(period= 1998-2004).txt,0.0014998653205111623,0.4049459397792816,0.5905811786651611,0.0014807864790782332,0.0014922387199476361
text/476_(area= nursing)_(period= 2011-2017).txt,0.785591185092926,0.09693317115306854,0.11047330498695374,0.0034969691187143326,0.003505334258079529
text/297_(area= medicine)_(period= 2011-2017).txt,0.004471774213016033,0.004477554466575384,0.35521581768989563,0.004450053907930851,0.6313847899436951
text/489_(area= medicine)_(period= 2011-2017).txt,0.2700049579143524,0.002045758068561554,0.7238641977310181,0.0020351195707917213,0.00205001188442111
"text/172_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2005-2010).txt",0.4648321568965912,0.5261314511299133,0.003017134265974164,0.003012412926182151,0.00300685316324234
text/550_(area= medicine)_(period= 2011-2017).txt,0.002819732530042529,0.0028671924956142902,0.9886382818222046,0.002823312534019351,0.0028514335863292217
text/363_(area= environmental science;;social sciences)_(period= 2011-2017).txt,0.969529926776886,0.0020635095424950123,0.024302121251821518,0.0020456097554415464,0.0020588217303156853
text/459_(area= social sciences)_(period= 2011-2017).txt,0.9849122762680054,0.003789358539506793,0.003765991423279047,0.0037698321975767612,0.003762549953535199
text/440_(area= social sciences)_(period= 2011-2017).txt,0.9872692823410034,0.003188391448929906,0.0031905192881822586,0.003172946395352483,0.003178840735927224
text/39_(area= medicine;;psychology)_(period= 1998-2004).txt,0.0013007066445425153,0.9947983622550964,0.001303818542510271,0.0012945202179253101,0.0013026377419009805
"text/14_(area= health professions;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.9767448902130127,0.0058491830714046955,0.0058324881829321384,0.00577574223279953,0.005797709338366985
text/139_(area= medicine)_(period= 2005-2010).txt,0.003899207105860114,0.003889010986313224,0.003848991822451353,0.003852277994155884,0.9845105409622192
text/482_(area= psychology)_(period= 2011-2017).txt,0.0016489623812958598,0.5794248580932617,0.0016494570299983025,0.0016329968348145485,0.41564375162124634
"text/569_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;medicine;;neuroscience)_(period= 2011-2017).txt",0.21587000787258148,0.0026880602817982435,0.0026913543697446585,0.0027055959217250347,0.7760449647903442
text/242_(area= medicine)_(period= 2005-2010).txt,0.16433873772621155,0.0014292456908151507,0.0014378732303157449,0.0014228348154574633,0.8313713669776917
text/193_(area= arts and humanities;;psychology;;social sciences)_(period= 2005-2010).txt,0.31582149863243103,0.0013155603082850575,0.6366068124771118,0.0013130701845511794,0.04494299367070198
text/203_(area= medicine)_(period= 2005-2010).txt,0.0036236855667084455,0.7188282608985901,0.27030065655708313,0.0036025650333613157,0.0036448603495955467
text/226_(area= medicine;;psychology)_(period= 2005-2010).txt,0.002012422541156411,0.9919363856315613,0.002023644046857953,0.0020046832505613565,0.002022868487983942
text/437_(area= medicine)_(period= 2011-2017).txt,0.0016550016589462757,0.9933810234069824,0.0016545961843803525,0.001652297331020236,0.0016571085434406996
text/72_(area= medicine)_(period= 1998-2004).txt,0.004320131149142981,0.9096105098724365,0.004350638948380947,0.004321123007684946,0.07739754766225815
text/265_(area= )_(period= 2005-2010).txt,0.01032466720789671,0.37378594279289246,0.5323980450630188,0.07321012020111084,0.01028123963624239
"text/375_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.0029488028958439827,0.921263575553894,0.06991612166166306,0.0029272036626935005,0.0029442503582686186
text/357_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.4008464217185974,0.0016200687969103456,0.5894531607627869,0.0016283798031508923,0.0064519657753407955
text/33_(area= medicine)_(period= 1998-2004).txt,0.0015679611824452877,0.3723936975002289,0.3116377592086792,0.0015685167163610458,0.3128320574760437
text/609_(area= )_(period= 2011-2017).txt,0.002444733399897814,0.002433744492009282,0.0024239791091531515,0.0024383615236729383,0.9902591705322266
"text/250_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.15286238491535187,0.0023782921489328146,0.840027391910553,0.002359474543482065,0.0023725167848169804
text/168_(area= medicine)_(period= 2005-2010).txt,0.0037864837795495987,0.494058758020401,0.49459758400917053,0.003775212448090315,0.003781924257054925
text/64_(area= arts and humanities;;medicine;;psychology)_(period= 1998-2004).txt,0.002182787051424384,0.9912688136100769,0.002179271774366498,0.002177985617890954,0.0021911626681685448
"text/15_(area= health professions;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.005678064189851284,0.9773291945457458,0.005722996313124895,0.005649547558277845,0.005620221607387066
text/472_(area= medicine)_(period= 2011-2017).txt,0.36251625418663025,0.0018314336193725467,0.6320069432258606,0.0018142203334718943,0.0018311396706849337
text/334_(area= multidisciplinary)_(period= 2011-2017).txt,0.003303772071376443,0.15414100885391235,0.003305917140096426,0.8359464406967163,0.0033028649631887674
"text/313_(area= medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.4531424939632416,0.5350443720817566,0.009050149470567703,0.0013799989828839898,0.0013830020325258374
text/460_(area= social sciences)_(period= 2011-2017).txt,0.409842312335968,0.580132246017456,0.003353278851136565,0.003330160165205598,0.0033420121762901545
text/438_(area= social sciences)_(period= 2011-2017).txt,0.9907359480857849,0.002321279840543866,0.0023294957354664803,0.002299891784787178,0.0023134201765060425
text/37_(area= medicine)_(period= 1998-2004).txt,0.3890811800956726,0.6026767492294312,0.0027670380659401417,0.0027344929985702038,0.0027405829168856144
text/213_(area= medicine)_(period= 2005-2010).txt,0.0018335889326408505,0.6055198907852173,0.3889637589454651,0.0018407822353765368,0.0018419764237478375
text/374_(area= nursing)_(period= 2011-2017).txt,0.004410096909850836,0.6268897652626038,0.3599627614021301,0.004345879890024662,0.004391492810100317
text/495_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.1936260163784027,0.0021202964708209038,0.799992024898529,0.002129484200850129,0.002132201800122857
text/420_(area= medicine;;nursing;;social sciences)_(period= 2011-2017).txt,0.3934897184371948,0.003841182915493846,0.5949611067771912,0.003845289582386613,0.003862714162096381
text/128_(area= )_(period= 1998-2004).txt,0.40604880452156067,0.0018950030207633972,0.5882353186607361,0.0019221941474825144,0.0018987101502716541
