doc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
all/2011-2017__medicine__31.txt,0.0066764019429683685,0.0066764033399522305,0.0066764019429683685,0.0066764019429683685,0.006676404271274805,0.006676405668258667,0.006676402408629656,0.006676402874290943,0.0066764033399522305,0.0066764019429683685,0.0066764079965651035,0.0066764033399522305,0.006676402408629656,0.886501133441925,0.0066764019429683685,0.006676402874290943,0.0066764093935489655,0.006676403805613518
all/2011-2017__mathematics__4.txt,0.00687405513599515,0.006874055601656437,0.00687405513599515,0.00687405513599515,0.00687405513599515,0.883141040802002,0.006874055601656437,0.00687405513599515,0.006874058395624161,0.00687405513599515,0.006874055601656437,0.006874055601656437,0.006874055601656437,0.00687405513599515,0.00687405513599515,0.00687405513599515,0.006874056998640299,0.00687405513599515
all/2011-2017__medicine__24.txt,0.009850142523646355,0.009850144386291504,0.009850142523646355,0.009850142523646355,0.009850142523646355,0.009850145317614079,0.009850142523646355,0.009850144386291504,0.009850142523646355,0.00985014345496893,0.8325475454330444,0.009850144386291504,0.009850142523646355,0.009850144386291504,0.009850142523646355,0.009850142523646355,0.009850145317614079,0.009850142523646355
all/2011-2017__mathematics__5.txt,0.007490381598472595,0.0074904244393110275,0.007490381132811308,0.007490382995456457,0.00749038765206933,0.3059309422969818,0.007490386720746756,0.0074903820641338825,0.007490381598472595,0.007490389049053192,0.007490393240004778,0.007490403018891811,0.007490381598472595,0.00749038252979517,0.007490385789424181,0.5742228627204895,0.007490382995456457,0.007490381132811308
all/2011-2017__medicine__30.txt,0.008783930912613869,0.008783929981291294,0.00878392904996872,0.00878392718732357,0.008783964440226555,0.00878394115716219,0.008783970959484577,0.00878392904996872,0.3824492394924164,0.008783931843936443,0.28295469284057617,0.008783936500549316,0.008783929981291294,0.008783930912613869,0.008783991448581219,0.008783983066678047,0.20283696055412292,0.008783928118646145
all/2011-2017__medicine__18.txt,0.005686539690941572,0.005686539225280285,0.005686542019248009,0.0056865401566028595,0.005686542019248009,0.005686543416231871,0.21587203443050385,0.6931433081626892,0.0056865462101995945,0.005686538759618998,0.005686547141522169,0.005686539690941572,0.005686541553586721,0.0056865401566028595,0.005686539225280285,0.005686539225280285,0.005686547607183456,0.005686538759618998
all/2011-2017__immunology and microbiology__27.txt,0.006388789042830467,0.0063887895084917545,0.006388789042830467,0.0063887895084917545,0.0063887895084917545,0.0063887895084917545,0.0063887895084917545,0.0063887895084917545,0.006388789042830467,0.431843638420105,0.46593570709228516,0.0063887895084917545,0.0063887895084917545,0.0063887895084917545,0.0063887895084917545,0.006388789042830467,0.006388789974153042,0.006388789042830467
all/2011-2017__immunology and microbiology__33.txt,0.007107981014996767,0.007107986137270927,0.007107982411980629,0.007107994053512812,0.007107987999916077,0.007107994519174099,0.007108001038432121,0.007107983343303204,0.007107981946319342,0.07623755186796188,0.8100346326828003,0.007107981480658054,0.007108001038432121,0.007107981946319342,0.007107983808964491,0.00710798567160964,0.007108022924512625,0.007107981480658054
"all/2011-2017__biochemistry, genetics and molecular biology__25.txt",0.0067079938016831875,0.006707994733005762,0.0067079938016831875,0.006707995664328337,0.7540858387947083,0.006707996129989624,0.006707996129989624,0.006707994267344475,0.0067079938016831875,0.006707994267344475,0.13858619332313538,0.006707994267344475,0.006707995198667049,0.006707995664328337,0.006707994267344475,0.006707994267344475,0.006707996129989624,0.006707994267344475
all/2005-2010__social sciences__3.txt,0.008504488505423069,0.008504490368068218,0.008504488505423069,0.008504488505423069,0.008504489436745644,0.008504490368068218,0.008504489436745644,0.855423629283905,0.008504489436745644,0.008504488505423069,0.008504492230713367,0.008504489436745644,0.008504488505423069,0.008504490368068218,0.008504489436745644,0.008504489436745644,0.008504492230713367,0.008504488505423069
all/1998-2004__nursing__19.txt,0.007037473376840353,0.007037486415356398,0.007037473376840353,0.007037472911179066,0.007037474773824215,0.31209596991539,0.007037474308162928,0.0070374831557273865,0.32687586545944214,0.007037472911179066,0.2554660141468048,0.0070374757051467896,0.007037474773824215,0.007037474773824215,0.007037473376840353,0.007037474308162928,0.007037478499114513,0.007037472911179066
all/2011-2017__psychology__8.txt,0.006424832157790661,0.00642483402043581,0.006424832157790661,0.006424834486097097,0.0064248330891132355,0.006424833554774523,0.4121979773044586,0.006424832623451948,0.05695907399058342,0.006424832157790661,0.23824812471866608,0.006424832623451948,0.0064248330891132355,0.006424833554774523,0.006424833554774523,0.006424832157790661,0.20264722406864166,0.006424832157790661
"all/2011-2017__biochemistry, genetics and molecular biology__7.txt",0.005994520150125027,0.005994520615786314,0.005994519684463739,0.005994520150125027,0.005994522012770176,0.005994529463350773,0.005994521081447601,0.005994520150125027,0.005994520150125027,0.005994521081447601,0.08999025821685791,0.005994523875415325,0.0059945229440927505,0.7659039497375488,0.005994521081447601,0.005994520150125027,0.005994522012770176,0.054187972098588943
all/2011-2017__nursing__40.txt,0.007635964080691338,0.007635971996933222,0.007635964546352625,0.007635965943336487,0.007636016234755516,0.0076359775848686695,0.11666920781135559,0.5288676023483276,0.007635965012013912,0.007635964546352625,0.2399236410856247,0.007635965012013912,0.007635978981852531,0.007635966874659061,0.007635964546352625,0.007635967340320349,0.007635979447513819,0.007635964080691338
all/2005-2010__medicine__38.txt,0.006761074531823397,0.006761094555258751,0.006761079654097557,0.0067610787227749825,0.5799610018730164,0.0067610787227749825,0.006761081516742706,0.006761093623936176,0.006761086639016867,0.006761081051081419,0.006761121563613415,0.14612095057964325,0.006761080119758844,0.0067610773257911205,0.0067610787227749825,0.006761074531823397,0.17250174283981323,0.006761074997484684
all/2005-2010__psychology__3.txt,0.006107756868004799,0.006107756868004799,0.006107756402343512,0.0061077577993273735,0.006107758264988661,0.006107761524617672,0.006107756868004799,0.006107756868004799,0.006107756868004799,0.006107757333666086,0.00610776012763381,0.006107758730649948,0.006107756868004799,0.006107757333666086,0.006107757333666086,0.006107756868004799,0.8961681127548218,0.006107756402343512
all/2005-2010__neuroscience__3.txt,0.008378984406590462,0.008378985337913036,0.008378984406590462,0.008378984406590462,0.008378984406590462,0.008378990925848484,0.008378985337913036,0.008378985337913036,0.008378984406590462,0.008378984406590462,0.008378985337913036,0.008378985337913036,0.008378984406590462,0.008378985337913036,0.008378985337913036,0.008378984406590462,0.8575572371482849,0.008378984406590462
all/2011-2017__social sciences__15.txt,0.007165833842009306,0.21756108105182648,0.007165777031332254,0.007165777496993542,0.007165941875427961,0.007165778428316116,0.007165784016251564,0.007165777962654829,0.007165771909058094,0.007165809627622366,0.41702958941459656,0.0071657756343483925,0.007165827788412571,0.007165776565670967,0.007165771909058094,0.007165785878896713,0.2579224109649658,0.007165773306041956
all/1998-2004__medicine__37.txt,0.008183876983821392,0.10365729033946991,0.008183863013982773,0.008183863013982773,0.008183860220015049,0.033982835710048676,0.7396019101142883,0.008183860220015049,0.008183860220015049,0.008183862082660198,0.008183902129530907,0.008183862082660198,0.008183859288692474,0.008183863945305347,0.008183863945305347,0.008183863945305347,0.008183862082660198,0.008183890022337437
all/2011-2017__social sciences__29.txt,0.00713113509118557,0.007131135556846857,0.007131135556846857,0.0071311346255242825,0.00713113509118557,0.007131139747798443,0.13339608907699585,0.007131136488169432,0.007131136488169432,0.007131134159862995,0.26680096983909607,0.35638856887817383,0.0071311346255242825,0.007131139747798443,0.007131136488169432,0.007131135556846857,0.143578439950943,0.007131134159862995
all/2005-2010__social sciences__10.txt,0.006912221200764179,0.0069122230634093285,0.006912221200764179,0.006912237964570522,0.006912301294505596,0.4099256992340088,0.006912260316312313,0.0069122351706027985,0.006912237033247948,0.006912451237440109,0.006912263575941324,0.00691226264461875,0.006912331096827984,0.47947797179222107,0.006912261247634888,0.006912226788699627,0.006912252400070429,0.0069123487919569016
all/1998-2004__medicine__23.txt,0.005602708552032709,0.005602709017693996,0.005602709483355284,0.005602710880339146,0.005602717865258455,0.005602709949016571,0.005602709017693996,0.09552641212940216,0.005602709017693996,0.005602708552032709,0.8148301839828491,0.005602709483355284,0.005602709017693996,0.005602709949016571,0.005602709483355284,0.005602709017693996,0.005602709017693996,0.005602710414677858
all/2011-2017__psychology__22.txt,0.0077356984838843346,0.007735698949545622,0.0077356984838843346,0.0077356984838843346,0.007735698949545622,0.7542096376419067,0.0077357045374810696,0.007735698949545622,0.007735702209174633,0.007735698949545622,0.12201914936304092,0.0077357045374810696,0.007735698949545622,0.007735700346529484,0.007735703606158495,0.0077356984838843346,0.007735701743513346,0.0077356998808681965
all/2011-2017__medicine__107.txt,0.0067435805685818195,0.006743588950484991,0.2545433044433594,0.006743583828210831,0.006743588950484991,0.2453712373971939,0.006743610370904207,0.11982188373804092,0.006743587553501129,0.006743595004081726,0.18078000843524933,0.11181697994470596,0.006743580102920532,0.0067435819655656815,0.0067435880191624165,0.006743579637259245,0.0067435819655656815,0.006743580102920532
all/2011-2017__medicine__113.txt,0.0084103187546134,0.008410319685935974,0.0084103187546134,0.0084103187546134,0.008410319685935974,0.008410320617258549,0.008410319685935974,0.0084103187546134,0.0084103187546134,0.0084103187546134,0.008410320617258549,0.0084103187546134,0.0084103187546134,0.008410319685935974,0.8570245504379272,0.0084103187546134,0.008410319685935974,0.0084103187546134
"all/2005-2010__biochemistry, genetics and molecular biology__11.txt",0.007106366567313671,0.007106366567313671,0.007106366567313671,0.007106366567313671,0.007106366567313671,0.007106367498636246,0.007106367032974958,0.007106366567313671,0.007106366101652384,0.007106366101652384,0.18682605028152466,0.007106366567313671,0.007106367498636246,0.00710636842995882,0.007106366567313671,0.6994720697402954,0.007106367498636246,0.007106366567313671
all/2011-2017__engineering__1.txt,0.005546089261770248,0.005546088796108961,0.005546088330447674,0.005546088796108961,0.00554609252139926,0.00554609764367342,0.005546088796108961,0.005546088796108961,0.005546094384044409,0.00554609065875411,0.005546096712350845,0.005546089727431536,0.005546088796108961,0.6482886672019958,0.005546088796108961,0.005546088330447674,0.26297393441200256,0.005546088796108961
all/2011-2017__medicine__148.txt,0.007901703007519245,0.007901734672486782,0.09251037985086441,0.007901706732809544,0.007901703007519245,0.00790170393884182,0.007901703007519245,0.007901733741164207,0.00790170207619667,0.00790170393884182,0.5038533210754395,0.007901703007519245,0.007901703007519245,0.007901709526777267,0.00790170393884182,0.007901707664132118,0.28511062264442444,0.00790170207619667
all/1998-2004__medicine__87.txt,0.0078077539801597595,0.007807754445821047,0.0078077539801597595,0.0078077539801597595,0.007807756308466196,0.007807761896401644,0.007807754445821047,0.26681873202323914,0.0078077539801597595,0.6082572340965271,0.007807754911482334,0.0078077553771436214,0.007807754445821047,0.007807754911482334,0.007807754445821047,0.007807754445821047,0.0078077553771436214,0.0078077539801597595
all/2011-2017__medicine__174.txt,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.00811659637838602,0.862017810344696,0.00811659637838602
all/1998-2004__medicine__93.txt,0.00764311570674181,0.8700670003890991,0.00764311570674181,0.0076431166380643845,0.0076431166380643845,0.007643119432032108,0.0076431166380643845,0.007643116172403097,0.00764311570674181,0.007643116172403097,0.007643118035048246,0.0076431166380643845,0.007643116172403097,0.0076431166380643845,0.0076431166380643845,0.00764311570674181,0.007643118966370821,0.0076431166380643845
all/2011-2017__medicine__160.txt,0.007278703153133392,0.00727870175614953,0.007278715260326862,0.007278702221810818,0.007278702221810818,0.0072787110693752766,0.007278701290488243,0.007278702221810818,0.00727870175614953,0.007278700824826956,0.08777929097414017,0.00727882282808423,0.007278700824826956,0.007278706878423691,0.007278701290488243,0.007278768811374903,0.795761227607727,0.007278764620423317
all/2011-2017__social sciences__66.txt,0.008972203359007835,0.008972203359007835,0.008972203359007835,0.008972203359007835,0.00897220429033041,0.008972205221652985,0.00897220429033041,0.8474724888801575,0.00897220429033041,0.008972203359007835,0.008972205221652985,0.00897220429033041,0.008972203359007835,0.00897220429033041,0.00897220429033041,0.008972203359007835,0.008972205221652985,0.008972203359007835
all/1998-2004__medicine__44.txt,0.007098862435668707,0.0070988633669912815,0.007098862435668707,0.00709886709228158,0.007098875939846039,0.1700008064508438,0.007098864763975143,0.007098865229636431,0.007098881993442774,0.0070988633669912815,0.13886190950870514,0.007098862901329994,0.43677306175231934,0.0070988633669912815,0.007098865695297718,0.007098862901329994,0.15498000383377075,0.007098905276507139
all/1998-2004__medicine__50.txt,0.007258123252540827,0.007261262275278568,0.007258128374814987,0.616692841053009,0.007258124649524689,0.2671735882759094,0.007258126046508551,0.007258123718202114,0.007258123252540827,0.007258123252540827,0.007258125115185976,0.00725814001634717,0.007258137688040733,0.007258123718202114,0.007258129306137562,0.007258123252540827,0.007258538156747818,0.007258123252540827
all/1998-2004__immunology and microbiology__6.txt,0.009799694642424583,0.009799694642424583,0.009799694642424583,0.009799694642424583,0.009799694642424583,0.009799696505069733,0.8334051370620728,0.009799694642424583,0.009799694642424583,0.009799694642424583,0.009799695573747158,0.009799694642424583,0.009799694642424583,0.009799695573747158,0.009799694642424583,0.009799694642424583,0.009799695573747158,0.009799694642424583
all/2005-2010__medicine__88.txt,0.005533335730433464,0.005533337127417326,0.005533335730433464,0.005533336196094751,0.005533337593078613,0.34420982003211975,0.005533338524401188,0.5672567486763,0.005533336661756039,0.005533336661756039,0.005533348768949509,0.005533340387046337,0.005533336196094751,0.005533337127417326,0.005533336661756039,0.005533338524401188,0.005533340387046337,0.005533338990062475
all/1998-2004__medicine__7.txt,0.00689783226698637,0.4075368344783783,0.0068978480994701385,0.006897834129631519,0.006897831801325083,0.16789446771144867,0.006897830404341221,0.16359463334083557,0.006897837854921818,0.006897833663970232,0.16440413892269135,0.006897830870002508,0.006897863000631332,0.006897980812937021,0.006897830404341221,0.006897876039147377,0.006897832732647657,0.0068978299386799335
all/2011-2017__nursing__27.txt,0.008867504075169563,0.008867503143846989,0.008867504075169563,0.008867506869137287,0.008867514319717884,0.008867531083524227,0.44652798771858215,0.008867503143846989,0.008867554366588593,0.008867504075169563,0.4115917384624481,0.008867503143846989,0.008867503143846989,0.008867509663105011,0.008867503143846989,0.008867503143846989,0.008867606520652771,0.008867503143846989
all/2005-2010__medicine__77.txt,0.00721324747428298,0.00721324747428298,0.007213247939944267,0.4357546269893646,0.007213248405605555,0.15885485708713531,0.00721327168866992,0.007213252130895853,0.007213268429040909,0.00721324747428298,0.2971917390823364,0.007213247939944267,0.00721324747428298,0.007213260512799025,0.00721325445920229,0.0072132498025894165,0.0072132679633796215,0.007213250268250704
"all/2005-2010__pharmacology, toxicology and pharmaceutics__5.txt",0.0063120899721980095,0.006312090903520584,0.006312090437859297,0.0063120899721980095,0.006312090437859297,0.6313416957855225,0.006312090437859297,0.0063120899721980095,0.0063120899721980095,0.0063120899721980095,0.006312098819762468,0.006312090437859297,0.006312143057584763,0.26766470074653625,0.006312100682407618,0.0063120899721980095,0.006312098819762468,0.006312122568488121
all/2011-2017__nursing__33.txt,0.007572107017040253,0.0075721051543951035,0.0075721051543951035,0.0075721051543951035,0.14369596540927887,0.007572106551378965,0.007572108879685402,0.007572106085717678,0.09009630233049393,0.0075721051543951035,0.007572107948362827,0.007572105620056391,0.00757210748270154,0.007572106085717678,0.007572106085717678,0.0075721051543951035,0.6526261568069458,0.0075721051543951035
all/2005-2010__medicine__63.txt,0.008928133174777031,0.008928133174777031,0.008928133174777031,0.008928137831389904,0.008928134106099606,0.008928138762712479,0.07500466704368591,0.008928133174777031,0.008928140625357628,0.008928133174777031,0.008928142488002777,0.008928158320486546,0.008928133174777031,0.008928148075938225,0.008928134106099606,0.008928142488002777,0.782145082950592,0.008928179740905762
"all/2011-2017__pharmacology, toxicology and pharmaceutics__22.txt",0.0062295920215547085,0.006229592487215996,0.006229592487215996,0.006229592487215996,0.006229592952877283,0.00622959528118372,0.006229592487215996,0.006229592487215996,0.0062295920215547085,0.0062295920215547085,0.006229609716683626,0.0062295920215547085,0.006229592487215996,0.006229592952877283,0.0062295920215547085,0.0062295920215547085,0.8940969109535217,0.0062295920215547085
all/1998-2004__health professions__0.txt,0.008720490150153637,0.008720490150153637,0.008720490150153637,0.008720490150153637,0.008720491081476212,0.008720491081476212,0.008720491081476212,0.008720490150153637,0.008720490150153637,0.008720491081476212,0.008720491081476212,0.008720490150153637,0.8517516255378723,0.008720491081476212,0.008720491081476212,0.008720490150153637,0.008720491081476212,0.008720490150153637
"all/2011-2017__pharmacology, toxicology and pharmaceutics__36.txt",0.007108495105057955,0.0071085006929934025,0.007108496502041817,0.007108508143573999,0.007108502089977264,0.007108516059815884,0.007108515594154596,0.007108497433364391,0.007108496036380529,0.07609837502241135,0.8101655840873718,0.007108495570719242,0.007108515594154596,0.007108496036380529,0.007108497899025679,0.007108499761670828,0.0071085374802351,0.007108495570719242
all/2005-2010__immunology and microbiology__6.txt,0.006312090903520584,0.006312091834843159,0.006312091369181871,0.006312090903520584,0.006312091369181871,0.6313813924789429,0.006312091369181871,0.006312090903520584,0.006312090903520584,0.006312090903520584,0.006312099751085043,0.006312091369181871,0.00631214352324605,0.26762503385543823,0.006312101148068905,0.006312090903520584,0.006312099751085043,0.006312123499810696
all/2005-2010__nursing__12.txt,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.007456339430063963,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.873242199420929,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.007456338964402676,0.00745633989572525,0.007456338964402676
all/2011-2017__medicine__94.txt,0.006867412943392992,0.006867432501167059,0.006867412943392992,0.40205392241477966,0.006867413874715567,0.006867422256618738,0.006867413409054279,0.006867413874715567,0.006867413409054279,0.006867413409054279,0.32190850377082825,0.006867413409054279,0.006867413409054279,0.0068674152716994286,0.006867414806038141,0.006867413874715567,0.17302632331848145,0.006867413874715567
all/2011-2017__arts and humanities__5.txt,0.007642647717148066,0.007642648182809353,0.007642647717148066,0.007642648182809353,0.007642652839422226,0.06026684120297432,0.007642648182809353,0.007642648182809353,0.007642652839422226,0.007642647717148066,0.817450761795044,0.007642647717148066,0.007642649579793215,0.007642648182809353,0.0076426491141319275,0.007642648182809353,0.007642650045454502,0.007642647717148066
all/2011-2017__medicine__57.txt,0.006466533988714218,0.0064665330573916435,0.006466532591730356,0.0064665330573916435,0.006466533523052931,0.08644179254770279,0.006466577760875225,0.148739293217659,0.006466534920036793,0.006466532591730356,0.3353215456008911,0.0064665330573916435,0.0064665330573916435,0.006466534920036793,0.0064665330573916435,0.0064665330573916435,0.33896583318710327,0.006466532591730356
all/2011-2017__computer science__9.txt,0.007930821739137173,0.007930821739137173,0.007930821739137173,0.007930821739137173,0.007930823601782322,0.4196767508983612,0.007930822670459747,0.007930821739137173,0.4534301161766052,0.007930822670459747,0.007930822670459747,0.007930822670459747,0.007930821739137173,0.007930822670459747,0.007930822670459747,0.007930821739137173,0.007930822670459747,0.007930821739137173
all/2011-2017__medicine__43.txt,0.006139334291219711,0.006139406468719244,0.006139333825558424,0.006139335688203573,0.006139334291219711,0.006139357108622789,0.006139335688203573,0.4531157612800598,0.006139333825558424,0.006139344535768032,0.29011261463165283,0.0061393422074615955,0.006139335222542286,0.0061393375508487225,0.006139334756880999,0.006139333825558424,0.16468150913715363,0.0061393361538648605
all/2011-2017__computer science__8.txt,0.007817709818482399,0.007817709818482399,0.007817709818482399,0.007817709818482399,0.007817709818482399,0.007817710749804974,0.007817709818482399,0.007817710749804974,0.007817709818482399,0.007817709818482399,0.8670989274978638,0.007817709818482399,0.007817709818482399,0.007817709818482399,0.007817709818482399,0.007817709818482399,0.007817711681127548,0.007817709818482399
all/2011-2017__medicine__42.txt,0.007452585734426975,0.007452557794749737,0.050730470567941666,0.007452558726072311,0.007452558260411024,0.007452559657394886,0.007452565710991621,0.007452558726072311,0.007452568504959345,0.007452558260411024,0.7593561410903931,0.07812494039535522,0.007452559657394886,0.007452558260411024,0.007452559191733599,0.0074525573290884495,0.007452559657394886,0.007452557794749737
all/2011-2017__medicine__56.txt,0.007075028959661722,0.0070750294253230095,0.060380011796951294,0.007075028959661722,0.007075030356645584,0.007075031287968159,0.007075031753629446,0.007075029890984297,0.007075039204210043,0.0070750294253230095,0.10128605365753174,0.0070750294253230095,0.5148740410804749,0.007075031287968159,0.007075050380080938,0.007075028959661722,0.22440943121910095,0.007075030822306871
all/2011-2017__neuroscience__6.txt,0.008732744492590427,0.008732745423913002,0.008732744492590427,0.008732744492590427,0.008732745423913002,0.008732747286558151,0.008732745423913002,0.008732745423913002,0.8515433073043823,0.008732745423913002,0.008732748217880726,0.008732745423913002,0.008732744492590427,0.008732745423913002,0.008732745423913002,0.008732745423913002,0.008732747286558151,0.008732744492590427
all/2011-2017__medicine__81.txt,0.007260462269186974,0.3108290135860443,0.007260461337864399,0.007260465063154697,0.007260463200509548,0.3178168535232544,0.0072604636661708355,0.0072604636661708355,0.007260461337864399,0.007260462269186974,0.26244714856147766,0.007260462269186974,0.007260479964315891,0.007260466460138559,0.007260462269186974,0.007260472513735294,0.0072604636661708355,0.007260462734848261
all/2011-2017__medicine__95.txt,0.010195344686508179,0.010195460170507431,0.010195350274443626,0.010195345617830753,0.010195385664701462,0.2060447335243225,0.010195378214120865,0.010195387527346611,0.010195356793701649,0.38317301869392395,0.257851779460907,0.010195347480475903,0.010195345617830753,0.010195352137088776,0.010195346549153328,0.010195344686508179,0.010195358656346798,0.010195344686508179
all/2005-2010__nursing__13.txt,0.00978844240307808,0.009788443334400654,0.009788443334400654,0.009788443334400654,0.009788444265723228,0.009788444265723228,0.8335964679718018,0.009788444265723228,0.00978844240307808,0.00978844240307808,0.009788445197045803,0.009788443334400654,0.00978844240307808,0.009788443334400654,0.009788443334400654,0.00978844240307808,0.009788447059690952,0.00978844240307808
all/2005-2010__immunology and microbiology__7.txt,0.007120300084352493,0.007120325230062008,0.007120316382497549,0.007120373193174601,0.39620134234428406,0.007120301015675068,0.007120578084141016,0.007120301015675068,0.007120300084352493,0.007120330352336168,0.48987340927124023,0.007120300084352493,0.0071203019469976425,0.007120301481336355,0.007120300550013781,0.007120300084352493,0.007120301015675068,0.007120318710803986
"all/2011-2017__pharmacology, toxicology and pharmaceutics__37.txt",0.005609525833278894,0.005609521642327309,0.005609522107988596,0.0056095733307302,0.005609520245343447,0.005609521176666021,0.005609520245343447,0.005609519779682159,0.005609522107988596,0.005609520245343447,0.2064104676246643,0.005609520245343447,0.005609522107988596,0.005609526764601469,0.005609520245343447,0.005609519779682159,0.2192957103252411,0.49015092849731445
all/1998-2004__health professions__1.txt,0.009176770225167274,0.009176771156489849,0.009176770225167274,0.009176770225167274,0.009176771156489849,0.009176771156489849,0.009176770225167274,0.009176770225167274,0.009176770225167274,0.009176770225167274,0.009176771156489849,0.009176770225167274,0.009176770225167274,0.8439948558807373,0.009176770225167274,0.009176770225167274,0.009176771156489849,0.009176770225167274
"all/2011-2017__pharmacology, toxicology and pharmaceutics__23.txt",0.007168993819504976,0.007168993819504976,0.007168993819504976,0.007168993819504976,0.007168994285166264,0.007168994750827551,0.007168994285166264,0.007168994285166264,0.007168993819504976,0.007168993819504976,0.007168994750827551,0.007168994285166264,0.007168993819504976,0.007168994285166264,0.007168994285166264,0.007168993819504976,0.8781270980834961,0.007168993819504976
all/2011-2017__agricultural and biological sciences__1.txt,0.4441593587398529,0.005277260672301054,0.005277256481349468,0.005277259275317192,0.005277258809655905,0.00527726486325264,0.005277258809655905,0.0052772569470107555,0.005277315154671669,0.13914085924625397,0.337540864944458,0.0052772569470107555,0.0052772569470107555,0.005277260672301054,0.005277260206639767,0.005277256481349468,0.005277261603623629,0.005277257412672043
all/2011-2017__nursing__32.txt,0.007598439697176218,0.007598440162837505,0.007598439697176218,0.007598439697176218,0.007598440628498793,0.007598444353789091,0.007598442025482655,0.007598440628498793,0.007598440162837505,0.007598440162837505,0.8708264827728271,0.007598441559821367,0.007598439697176218,0.007598443888127804,0.007598439697176218,0.007598439697176218,0.007598447147756815,0.007598439697176218
all/2005-2010__medicine__76.txt,0.0061597200110554695,0.006159719079732895,0.006159713491797447,0.3000020980834961,0.006159714423120022,0.00615996029227972,0.0061597456224262714,0.006159733049571514,0.006159713491797447,0.006159728392958641,0.25740110874176025,0.006159728858619928,0.0061597200110554695,0.006159720942378044,0.006159733049571514,0.0061597139574587345,0.35020074248313904,0.006159714423120022
all/2011-2017__nursing__26.txt,0.006862942595034838,0.006862944457679987,0.006862943060696125,0.006862943060696125,0.006862943060696125,0.006862947251647711,0.006862945854663849,0.006862943060696125,0.006862943060696125,0.006862943060696125,0.8833299279212952,0.006862943060696125,0.0068629439920187,0.006862945389002562,0.006862948648631573,0.006862943060696125,0.006862955633550882,0.006862942595034838
"all/2005-2010__pharmacology, toxicology and pharmaceutics__4.txt",0.007155308965593576,0.007155309431254864,0.6339786648750305,0.007155309896916151,0.007155310362577438,0.2515363395214081,0.007155309896916151,0.007155309896916151,0.007155309431254864,0.007155308965593576,0.007155312225222588,0.007155310362577438,0.007155309896916151,0.007155310362577438,0.007155309896916151,0.007155309431254864,0.007155313156545162,0.007155309431254864
all/1998-2004__medicine__6.txt,0.009219259023666382,0.009219259023666382,0.009219259023666382,0.009219259023666382,0.575425386428833,0.009219261817634106,0.009219259023666382,0.009219259954988956,0.009219259954988956,0.009219259023666382,0.27706649899482727,0.009219259023666382,0.009219260886311531,0.009219259954988956,0.009219260886311531,0.009219259023666382,0.009219259023666382,0.009219259023666382
all/2005-2010__medicine__89.txt,0.006560501176863909,0.006560501176863909,0.0065605007112026215,0.006560501176863909,0.006560502573847771,0.3279917240142822,0.006560501176863909,0.006560501176863909,0.5670403242111206,0.0065605007112026215,0.00656050443649292,0.006560502108186483,0.006560501176863909,0.006560502108186483,0.006560501176863909,0.006560501642525196,0.006560502108186483,0.006560501176863909
"all/2005-2010__biochemistry, genetics and molecular biology__1.txt",0.008370554074645042,0.008370555005967617,0.008370554074645042,0.008370555005967617,0.008370555937290192,0.008370556868612766,0.008370555937290192,0.008370555005967617,0.008370555005967617,0.008370555005967617,0.21651571989059448,0.008370555005967617,0.008370555005967617,0.008370555937290192,0.008370555937290192,0.6495553851127625,0.008370558731257915,0.008370555005967617
all/1998-2004__medicine__51.txt,0.009548729285597801,0.009548737667500973,0.0095487330108881,0.009548728354275227,0.009548751637339592,0.009548766538500786,0.8376712799072266,0.009548729285597801,0.009548730216920376,0.00954873114824295,0.009548942558467388,0.00954874325543642,0.009548729285597801,0.009548737667500973,0.009548729285597801,0.009548732079565525,0.009548746980726719,0.009548737667500973
all/1998-2004__immunology and microbiology__7.txt,0.007896761409938335,0.007896761409938335,0.007896761409938335,0.007896761409938335,0.007896761409938335,0.865755021572113,0.00789676234126091,0.007896761409938335,0.007896761409938335,0.007896761409938335,0.007896763272583485,0.007896761409938335,0.007896761409938335,0.00789676234126091,0.007896761409938335,0.007896761409938335,0.00789676234126091,0.007896761409938335
all/1998-2004__psychology__7.txt,0.00747624272480607,0.0074762459844350815,0.00747624272480607,0.00747624272480607,0.0074762445874512196,0.1425008624792099,0.007476243656128645,0.007476243656128645,0.00747624272480607,0.007476243190467358,0.007476245053112507,0.007476248778402805,0.00747624272480607,0.007476243656128645,0.00747624272480607,0.00747624272480607,0.73787921667099,0.00747624272480607
all/2011-2017__health professions__6.txt,0.3561566174030304,0.008120636455714703,0.008120634593069553,0.008120635524392128,0.008120637387037277,0.14995941519737244,0.008120651356875896,0.008120725862681866,0.008120635524392128,0.008120659738779068,0.16174986958503723,0.008120670914649963,0.008120637387037277,0.00812066625803709,0.008120651356875896,0.008120634593069553,0.21844501793384552,0.008120634593069553
