doc,1,2,3,4,5,6,7,8,9,10,11,12,13
text/16_(area= medicine;;psychology)_(period= 1998-2004).txt,0.44110429286956787,0.007568953093141317,0.007571696303784847,0.00756881246343255,0.007568916771560907,0.00756904948502779,0.0075687807984650135,0.47563448548316956,0.007568892557173967,0.007569019217044115,0.007568960543721914,0.007568819914013147,0.007569273002445698
text/233_(area= medicine)_(period= 2005-2010).txt,0.007061767391860485,0.20665331184864044,0.007061580661684275,0.007061715237796307,0.007061549928039312,0.007061551790684462,0.007061672862619162,0.7156687378883362,0.007061642594635487,0.00706161605194211,0.007061741780489683,0.007061598356813192,0.0070615531876683235
text/17_(area= medicine)_(period= 1998-2004).txt,0.01061086542904377,0.010610807687044144,0.010610990226268768,0.010610892437398434,0.010610721074044704,0.010610809549689293,0.010610842145979404,0.5177288055419922,0.36555176973342896,0.010610884055495262,0.010610716417431831,0.010610926896333694,0.010610926896333694
text/370_(area= medicine;;psychology)_(period= 2011-2017).txt,0.3479759991168976,0.009834528900682926,0.009834501892328262,0.00983444508165121,0.009834473952651024,0.009834748692810535,0.009834797121584415,0.5438439846038818,0.009834537282586098,0.009834550321102142,0.009834478609263897,0.009834475815296173,0.009834455326199532
text/109_(area= medicine;;nursing)_(period= 1998-2004).txt,0.014154525473713875,0.014154612086713314,0.563270092010498,0.014154545031487942,0.014154516160488129,0.014154525473713875,0.014154569245874882,0.2810300290584564,0.014154495671391487,0.014154516160488129,0.01415451429784298,0.014154522679746151,0.014154495671391487
text/484_(area= engineering;;mathematics;;physics and astronomy)_(period= 2011-2017).txt,0.3525620996952057,0.00917874090373516,0.009178598411381245,0.0091785853728652,0.009178569540381432,0.009178603999316692,0.009178636595606804,0.5464730858802795,0.009178617037832737,0.009178598411381245,0.009178612381219864,0.009178618900477886,0.009178589098155499
text/8_(area= medicine)_(period= 1998-2004).txt,0.00934566929936409,0.00934416614472866,0.00934474915266037,0.009354141540825367,0.009353968314826488,0.009343701414763927,0.00934266671538353,0.8878533840179443,0.009344363585114479,0.009342856705188751,0.009343002922832966,0.009344324469566345,0.009342975914478302
text/227_(area= medicine)_(period= 2005-2010).txt,0.009396137669682503,0.009396173059940338,0.009396201930940151,0.009396250359714031,0.3563505709171295,0.009396210312843323,0.00939615536481142,0.5402908325195312,0.009396154433488846,0.009396323934197426,0.009396329522132874,0.009396486915647984,0.009396213106811047
text/80_(area= medicine)_(period= 1998-2004).txt,0.21010854840278625,0.011420175433158875,0.011420286260545254,0.011420181952416897,0.011420191265642643,0.011420178227126598,0.011420175433158875,0.6642692685127258,0.011420185677707195,0.011420187540352345,0.011420183815062046,0.011420216411352158,0.011420192196965218
"text/584_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.011363571509718895,0.011363567784428596,0.01136364322155714,0.32957834005355835,0.011363583616912365,0.01136360876262188,0.011363603174686432,0.5454222559928894,0.011363559402525425,0.011363597586750984,0.011363540776073933,0.011363560333848,0.011363547295331955
text/316_(area= medicine)_(period= 2011-2017).txt,0.009140330366790295,0.009140281938016415,0.00914028286933899,0.009140284731984138,0.009140310809016228,0.009140299633145332,0.009140299633145332,0.8903162479400635,0.009140290319919586,0.009140318259596825,0.009140368551015854,0.00914028100669384,0.00914040021598339
text/42_(area= medicine)_(period= 1998-2004).txt,0.009794916026294231,0.4215254485607147,0.009794957004487514,0.009794899262487888,0.009795131161808968,0.009795046411454678,0.009794937446713448,0.4707299470901489,0.009794903919100761,0.009794920682907104,0.009794945828616619,0.009795024059712887,0.009794929064810276
text/328_(area= arts and humanities)_(period= 2011-2017).txt,0.011246303096413612,0.011246188543736935,0.011246235109865665,0.011246216483414173,0.011246250942349434,0.01124623417854309,0.01124620158225298,0.35945823788642883,0.01124617736786604,0.011246280744671822,0.5168333053588867,0.011246168054640293,0.01124620158225298
text/395_(area= medicine)_(period= 2011-2017).txt,0.010602918453514576,0.5159493088722229,0.010602854192256927,0.010603097267448902,0.010602662339806557,0.010602764785289764,0.010602829046547413,0.36741864681243896,0.010602660477161407,0.010602724738419056,0.010603423230350018,0.010602664202451706,0.010603422299027443
"text/339_(area= medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.008468878455460072,0.00846875924617052,0.008468708023428917,0.00846871268004179,0.008468694053590298,0.008469302207231522,0.36510175466537476,0.5417416095733643,0.008468645624816418,0.008468645624816418,0.008468647487461567,0.008468943648040295,0.0084686866030097
text/197_(area= health professions;;social sciences)_(period= 2005-2010).txt,0.009089038707315922,0.009088786318898201,0.5597726106643677,0.009088840335607529,0.00908880028873682,0.009089094586670399,0.009088825434446335,0.34024950861930847,0.009088899940252304,0.00908892322331667,0.009088806807994843,0.009088779799640179,0.009089097380638123
text/535_(area= medicine)_(period= 2011-2017).txt,0.013023381121456623,0.013023358769714832,0.013023358769714832,0.01302336622029543,0.013023399747908115,0.013023377396166325,0.01302336435765028,0.24188219010829926,0.6148607730865479,0.013023369014263153,0.01302334200590849,0.013023341074585915,0.013023396022617817
text/574_(area= medicine)_(period= 2011-2017).txt,0.008154592476785183,0.008154586888849735,0.00815496128052473,0.008154506795108318,0.00815447699278593,0.00815453752875328,0.008154498413205147,0.4215494990348816,0.008154460228979588,0.008154457435011864,0.008154479786753654,0.008154795505106449,0.488750159740448
text/0_(area= nursing)_(period= 1998-2004).txt,0.011910762637853622,0.01191067136824131,0.011910691857337952,0.011910696513950825,0.011910663917660713,0.011910676956176758,0.011910667642951012,0.8570716381072998,0.011910765431821346,0.011910678818821907,0.011910677887499332,0.011910680681467056,0.0119106974452734
text/268_(area= )_(period= 2005-2010).txt,0.2575989067554474,0.012961351312696934,0.012961848638951778,0.012961349450051785,0.012961340136826038,0.012961369007825851,0.012961340136826038,0.5998225212097168,0.012961396016180515,0.01296130008995533,0.012964637018740177,0.012961313128471375,0.012961340136826038
text/161_(area= medicine)_(period= 2005-2010).txt,0.010834373533725739,0.010833843611180782,0.010834336280822754,0.01083406899124384,0.010833734646439552,0.05187198892235756,0.010835373774170876,0.8289516568183899,0.010834189131855965,0.01083397027105093,0.010833940468728542,0.010834588669240475,0.010833930224180222
text/277_(area= )_(period= 2005-2010).txt,0.015413729473948479,0.015413690358400345,0.015413767658174038,0.015413687564432621,0.015413695015013218,0.01541370339691639,0.015413690358400345,0.8150355219841003,0.015413690358400345,0.015413700602948666,0.015413692221045494,0.015413688495755196,0.015413697808980942
text/436_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.10916604846715927,0.014736002311110497,0.36417922377586365,0.014732304960489273,0.014733820222318172,0.01473511103540659,0.014741199091076851,0.3792930841445923,0.01473433617502451,0.014745795167982578,0.014732460491359234,0.014738240279257298,0.014732328243553638
"text/562_(area= environmental science;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.00802531000226736,0.008025203831493855,0.0080253379419446,0.5552058219909668,0.00802519265562296,0.008025392889976501,0.008025350980460644,0.35651442408561707,0.008025255985558033,0.008025746792554855,0.00802543107420206,0.008025985211133957,0.008025527000427246
text/467_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.010649553500115871,0.01065095141530037,0.010648880153894424,0.010650360956788063,0.010649592615664005,0.010648957453668118,0.010648888535797596,0.46414029598236084,0.010649746283888817,0.010648687370121479,0.0106502128764987,0.010648624040186405,0.418715238571167
text/573_(area= medicine)_(period= 2011-2017).txt,0.010158858262002468,0.01015851553529501,0.01015873346477747,0.010158511810004711,0.010158512741327286,0.010158706456422806,0.010158579796552658,0.8780969977378845,0.01015851367264986,0.010158505290746689,0.010158534161746502,0.010158519260585308,0.010158509947359562
text/78_(area= medicine)_(period= 1998-2004).txt,0.01155628077685833,0.011556067503988743,0.011556059122085571,0.011556103825569153,0.011556150391697884,0.011556264944374561,0.011556063778698444,0.20324765145778656,0.6696349382400513,0.011556090787053108,0.011556069366633892,0.01155607495456934,0.011556191369891167
text/107_(area= medicine)_(period= 1998-2004).txt,0.007955050095915794,0.007955551147460938,0.43191617727279663,0.007955147884786129,0.007954949513077736,0.007955116219818592,0.007954925298690796,0.4805765151977539,0.007955430075526237,0.007955538108944893,0.007955143228173256,0.007955332286655903,0.00795513391494751
text/165_(area= arts and humanities;;medicine;;social sciences)_(period= 2005-2010).txt,0.011711136437952518,0.011711124330759048,0.011711250990629196,0.011711093597114086,0.011711329221725464,0.4636436700820923,0.011711079627275467,0.4075334072113037,0.011711474508047104,0.011711163446307182,0.011711077764630318,0.01171107031404972,0.011711161583662033
text/396_(area= social sciences)_(period= 2011-2017).txt,0.6094807982444763,0.014355524443089962,0.014355484396219254,0.014355488121509552,0.014355526305735111,0.014355865307152271,0.014355527237057686,0.23260806500911713,0.014355541206896305,0.014355583116412163,0.014355581253767014,0.014355490915477276,0.014355495572090149
"text/544_(area= pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.007503674365580082,0.007503763772547245,0.3672106862068176,0.007503745146095753,0.007503723260015249,0.007506172172725201,0.007504500914365053,0.5502444505691528,0.007504026405513287,0.00750371441245079,0.0075036874040961266,0.007503940258175135,0.00750393234193325
text/547_(area= medicine;;nursing)_(period= 2011-2017).txt,0.010610136203467846,0.010610929690301418,0.01061132550239563,0.01060942467302084,0.010609299875795841,0.4580356478691101,0.010611248202621937,0.4252532720565796,0.01060996949672699,0.010610565543174744,0.010609239339828491,0.010609280318021774,0.010609676130115986
text/383_(area= medicine;;nursing)_(period= 2011-2017).txt,0.012876123189926147,0.012876310385763645,0.012876071967184544,0.01287603285163641,0.012876071035861969,0.012876131571829319,0.012876027263700962,0.4630730450153351,0.012876023538410664,0.012876123189926147,0.3952900469303131,0.01287602074444294,0.012876017950475216
text/113_(area= medicine)_(period= 1998-2004).txt,0.009006992913782597,0.00900664459913969,0.11861034482717514,0.009007205255329609,0.009007837623357773,0.009007088840007782,0.009007764048874378,0.3650849461555481,0.009006582200527191,0.009006564505398273,0.009006255306303501,0.00900703202933073,0.42623478174209595
"text/509_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.012380405329167843,0.012380292639136314,0.012380261905491352,0.18401239812374115,0.012380414642393589,0.012380355969071388,0.012380395084619522,0.6798030734062195,0.012380993925035,0.012380258180201054,0.012380295433104038,0.012380260042846203,0.012380599044263363
"text/247_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.01084703765809536,0.010847095400094986,0.010847106575965881,0.010847020894289017,0.010847024619579315,0.4663238227367401,0.010847075842320919,0.4143584072589874,0.010847249999642372,0.01084708608686924,0.010847009718418121,0.010847071185708046,0.010847019962966442
text/414_(area= medicine)_(period= 2011-2017).txt,0.01238749735057354,0.012387116439640522,0.012387617491185665,0.012393329292535782,0.01239322591573,0.012386530637741089,0.012386311776936054,0.3372114896774292,0.012386908754706383,0.5265199542045593,0.012386401183903217,0.012387520633637905,0.012386122718453407
text/597_(area= )_(period= 2011-2017).txt,0.010760673321783543,0.01076104398816824,0.010760679841041565,0.010760664939880371,0.010760621167719364,0.43498677015304565,0.010761069133877754,0.44664448499679565,0.010760707780718803,0.010760914534330368,0.01076060626655817,0.010760687291622162,0.010761060751974583
text/497_(area= medicine)_(period= 2011-2017).txt,0.006716975010931492,0.40811100602149963,0.006717039737850428,0.006716930773109198,0.006717003881931305,0.006717166863381863,0.006716996431350708,0.5180018544197083,0.006717014592140913,0.006716975010931492,0.006716972216963768,0.00671694939956069,0.006717091891914606
text/386_(area= medicine)_(period= 2011-2017).txt,0.01096328441053629,0.43411657214164734,0.010963383130729198,0.010963301174342632,0.010963335633277893,0.010963344015181065,0.01096337754279375,0.4452868103981018,0.010963286273181438,0.010963397100567818,0.010963289998471737,0.010963285341858864,0.01096334122121334
text/93_(area= medicine)_(period= 1998-2004).txt,0.009912276640534401,0.009912190958857536,0.009912185370922089,0.009912115521728992,0.6435624957084656,0.009912179782986641,0.00991224218159914,0.24740299582481384,0.009912476874887943,0.009912349283695221,0.009912236593663692,0.009912080131471157,0.009912176057696342
"text/589_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.013106674887239933,0.013106655329465866,0.013106671161949635,0.013106651604175568,0.013106669299304485,0.013106665574014187,0.013106651604175568,0.569881021976471,0.013106664642691612,0.013106653466820717,0.28594571352005005,0.01310664787888527,0.013106657192111015
text/190_(area= social sciences)_(period= 2005-2010).txt,0.19667848944664001,0.009895432740449905,0.009895158931612968,0.009898129850625992,0.00989486277103424,0.009894976392388344,0.009895019233226776,0.4620233178138733,0.0098950220271945,0.24234315752983093,0.009895827621221542,0.0098956860601902,0.009894934482872486
"text/114_(area= biochemistry, genetics and molecular biology;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.008422540500760078,0.008422398008406162,0.008422491140663624,0.00842279102653265,0.2964380979537964,0.008422561921179295,0.008422443643212318,0.3727167844772339,0.008422520942986012,0.008422523736953735,0.24661985039710999,0.008422504179179668,0.008422479033470154
text/10_(area= medicine)_(period= 1998-2004).txt,0.01107788272202015,0.01107807457447052,0.011077892035245895,0.011077872477471828,0.011077864095568657,0.011077888309955597,0.01107835303992033,0.8670598864555359,0.011079849675297737,0.011079738847911358,0.011078917421400547,0.011077874340116978,0.011077926494181156
text/61_(area= nursing)_(period= 1998-2004).txt,0.015003017149865627,0.015002483502030373,0.8199683427810669,0.015002736821770668,0.015002396889030933,0.015002558007836342,0.015002665109932423,0.015003505162894726,0.01500243041664362,0.015002472326159477,0.015002519823610783,0.015002422966063023,0.015002483502030373
text/400_(area= medicine)_(period= 2011-2017).txt,0.007428119890391827,0.007428058888763189,0.0074279275722801685,0.007427956443279982,0.0074280365370213985,0.007428249344229698,0.007428129203617573,0.556703507900238,0.361587792634964,0.00742796016857028,0.007428142242133617,0.00742789451032877,0.007428264245390892
text/360_(area= psychology)_(period= 2011-2017).txt,0.014154558070003986,0.01415431872010231,0.014154373668134212,0.014154511503875256,0.4946489930152893,0.014154323376715183,0.014154297299683094,0.34965255856513977,0.014154436066746712,0.014154317788779736,0.014154343865811825,0.014154613949358463,0.014154346659779549
"text/578_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.01000499352812767,0.010004599578678608,0.010004603303968906,0.010004437528550625,0.010004791431128979,0.010004532523453236,0.010004604235291481,0.6052408218383789,0.2847082316875458,0.010004842653870583,0.010004603303968906,0.010004423558712006,0.010004488751292229
text/311_(area= medicine)_(period= 2011-2017).txt,0.013549206778407097,0.5154341459274292,0.013549018651247025,0.013548973016440868,0.013548936694860458,0.013549018651247025,0.01354898139834404,0.33552682399749756,0.013548946008086205,0.013548949733376503,0.013549110852181911,0.01354894321411848,0.013548954389989376
text/499_(area= medicine;;nursing)_(period= 2011-2017).txt,0.009888227097690105,0.009888182394206524,0.009893507696688175,0.009888160973787308,0.009888172149658203,0.009888079017400742,0.5906915068626404,0.30053290724754333,0.009888015687465668,0.009889175184071064,0.009888030588626862,0.009888023138046265,0.00988802034407854
text/45_(area= medicine)_(period= 1998-2004).txt,0.011006026528775692,0.011005697771906853,0.01100888941437006,0.011008827947080135,0.011006193235516548,0.7014996409416199,0.011006205342710018,0.17742669582366943,0.01100674457848072,0.011005938053131104,0.011006365530192852,0.01100689172744751,0.011005831882357597
text/354_(area= computer science;;social sciences)_(period= 2011-2017).txt,0.012525387108325958,0.01252517569810152,0.012525392696261406,0.012525897473096848,0.28881973028182983,0.012525219470262527,0.012525459751486778,0.5734016299247742,0.012525186873972416,0.012525239959359169,0.012525171041488647,0.012525233440101147,0.012525239959359169
text/75_(area= medicine;;nursing)_(period= 1998-2004).txt,0.23120352625846863,0.010595311410725117,0.010595190338790417,0.010595160536468029,0.010595218278467655,0.01059517078101635,0.010595151223242283,0.6522494554519653,0.010595125146210194,0.010595262981951237,0.01059513445943594,0.010595126077532768,0.010595213621854782
text/350_(area= medicine)_(period= 2011-2017).txt,0.011454223655164242,0.011454317718744278,0.01145428977906704,0.011454260908067226,0.01145433634519577,0.011454463936388493,0.1782541424036026,0.6957486271858215,0.011454230174422264,0.01145422738045454,0.011454259045422077,0.011454339139163494,0.011454299092292786
text/423_(area= arts and humanities;;medicine;;neuroscience)_(period= 2011-2017).txt,0.009531782940030098,0.009531762450933456,0.0095319002866745,0.009532159194350243,0.009531726129353046,0.009531795978546143,0.4035513997077942,0.4915974736213684,0.009532193653285503,0.00953182578086853,0.009532349184155464,0.009531641378998756,0.009531935676932335
text/299_(area= medicine)_(period= 2011-2017).txt,0.011838237755000591,0.011838288977742195,0.011838358826935291,0.3334980607032776,0.011838163249194622,0.011838214471936226,0.011838329024612904,0.5362802743911743,0.011838272213935852,0.011838541366159916,0.011838173493742943,0.011838225647807121,0.011838866397738457
text/195_(area= arts and humanities;;medicine;;neuroscience)_(period= 2005-2010).txt,0.012412616983056068,0.5118581652641296,0.01241375133395195,0.012412147596478462,0.012412378564476967,0.012416382320225239,0.01241255458444357,0.3515985310077667,0.012413502670824528,0.012412773445248604,0.012411996722221375,0.012413114309310913,0.012412107549607754
text/332_(area= multidisciplinary)_(period= 2011-2017).txt,0.011568478308618069,0.011568485759198666,0.011568599380552769,0.01156848855316639,0.011568505316972733,0.0115687046200037,0.011568443849682808,0.42420488595962524,0.011568520218133926,0.44854143261909485,0.011568537913262844,0.011568460613489151,0.011568456888198853
text/570_(area= )_(period= 2011-2017).txt,0.008919729851186275,0.008919576182961464,0.008919541724026203,0.008919588290154934,0.008919724263250828,0.3187180757522583,0.008919689804315567,0.5831655263900757,0.008920231834053993,0.008919555693864822,0.008919520303606987,0.008919522166252136,0.008919660933315754
text/404_(area= medicine)_(period= 2011-2017).txt,0.014956376515328884,0.014956741593778133,0.014956731349229813,0.014956516213715076,0.014956353232264519,0.014956372790038586,0.014956438913941383,0.014958376996219158,0.014956402592360973,0.014956430532038212,0.014956392347812653,0.8205205202102661,0.014956389553844929
text/487_(area= medicine)_(period= 2011-2017).txt,0.011048195883631706,0.01104817260056734,0.011048225685954094,0.011048185639083385,0.01104818843305111,0.01104844082146883,0.011048199608922005,0.8674209117889404,0.011048193089663982,0.011048316024243832,0.011048225685954094,0.01104816421866417,0.011048609390854836
"text/403_(area= business, management and accounting;;economics, econometrics and finance)_(period= 2011-2017).txt",0.010921825654804707,0.01092180609703064,0.01092180609703064,0.010921798646450043,0.010921794921159744,0.01092180423438549,0.010921796783804893,0.8689383268356323,0.0109218405559659,0.010921798646450043,0.010921805165708065,0.010921805165708065,0.010921795852482319
text/83_(area= medicine)_(period= 1998-2004).txt,0.009761171415448189,0.009760129265487194,0.00976086687296629,0.009761719033122063,0.009760115295648575,0.00976016279309988,0.009760688059031963,0.42407581210136414,0.00976007804274559,0.009760229848325253,0.009762542322278023,0.46855586767196655,0.009760638698935509
text/55_(area= nursing)_(period= 1998-2004).txt,0.014398162253201008,0.014398141764104366,0.6223862171173096,0.014398123137652874,0.014398159459233284,0.014398181810975075,0.014398148283362389,0.21923407912254333,0.014398172497749329,0.014398130588233471,0.014398133382201195,0.014398212544620037,0.014398133382201195
text/60_(area= nursing)_(period= 1998-2004).txt,0.014420337975025177,0.014420346356928349,0.014420668594539165,0.014420333318412304,0.5465822219848633,0.014420430175960064,0.014420315623283386,0.2947935461997986,0.014420327730476856,0.014420393854379654,0.014420310966670513,0.01442035287618637,0.014420383609831333
text/206_(area= social sciences)_(period= 2005-2010).txt,0.01095750741660595,0.010957496240735054,0.4259592294692993,0.010957632213830948,0.010957485064864159,0.010957560501992702,0.01095748320221901,0.4535079598426819,0.010957558639347553,0.010957552120089531,0.010957575403153896,0.010957473888993263,0.010957465507090092
text/344_(area= social sciences)_(period= 2011-2017).txt,0.011351525783538818,0.011351409368216991,0.4876585602760315,0.011351137422025204,0.011351403780281544,0.011352787725627422,0.011351175606250763,0.38747578859329224,0.011351123452186584,0.011351454071700573,0.011351307854056358,0.011351228691637516,0.011351101100444794
text/451_(area= medicine)_(period= 2011-2017).txt,0.010212643072009087,0.010211138054728508,0.010210980661213398,0.010212159715592861,0.010211107321083546,0.38377606868743896,0.010211857035756111,0.5038964152336121,0.010211501270532608,0.010212112218141556,0.010211197659373283,0.010211563669145107,0.010211260057985783
text/532_(area= immunology and microbiology;;medicine)_(period= 2011-2017).txt,0.01216263510286808,0.012163210660219193,0.012163253501057625,0.012162646278738976,0.01216296385973692,0.012224432080984116,0.38774561882019043,0.4783966541290283,0.012163476087152958,0.012163409031927586,0.012162878178060055,0.012165269814431667,0.012163545936346054
text/222_(area= psychology)_(period= 2005-2010).txt,0.5044483542442322,0.011701962910592556,0.0117023391649127,0.011702383868396282,0.011702111922204494,0.011702691204845905,0.011702027171850204,0.36682555079460144,0.011702901683747768,0.011701996438205242,0.011702007614076138,0.011702713556587696,0.011702999472618103
text/410_(area= medicine)_(period= 2011-2017).txt,0.008437981829047203,0.008437981829047203,0.008437984623014927,0.008437993004918098,0.00843797717243433,0.008437994867563248,0.008437978103756905,0.8987442255020142,0.008437979966402054,0.008437979966402054,0.00843797903507948,0.00843798741698265,0.008437986485660076
"text/189_(area= business, management and accounting;;economics, econometrics and finance)_(period= 2005-2010).txt",0.009486795403063297,0.009472476318478584,0.009473779238760471,0.009472237899899483,0.009471980854868889,0.009473098441958427,0.009472510777413845,0.5545802712440491,0.009473123587667942,0.009471971541643143,0.3412054181098938,0.009473040699958801,0.009473240002989769
"text/493_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.006052899174392223,0.006052026059478521,0.006052532698959112,0.3658623993396759,0.0060518234968185425,0.1006714329123497,0.006052589509636164,0.4496685862541199,0.006052099168300629,0.029327157884836197,0.006052859593182802,0.0060516768135130405,0.006051947362720966
text/514_(area= medicine;;psychology)_(period= 2011-2017).txt,0.013726859353482723,0.013726427219808102,0.5510687828063965,0.013726391829550266,0.013726918958127499,0.013726817443966866,0.013726672157645226,0.2979378402233124,0.013726463541388512,0.013726601377129555,0.013727039098739624,0.013726523146033287,0.013726622797548771
"text/183_(area= biochemistry, genetics and molecular biology;;immunology and microbiology)_(period= 2005-2010).txt",0.008813641965389252,0.008813110180199146,0.008813495747745037,0.008813446387648582,0.008813592605292797,0.008813528344035149,0.008813259191811085,0.6062345504760742,0.008813275024294853,0.008813170716166496,0.008813310414552689,0.2968176603317261,0.008813956752419472
text/210_(area= medicine;;social sciences)_(period= 2005-2010).txt,0.009368233382701874,0.009368205443024635,0.12106691300868988,0.009368491359055042,0.009368236176669598,0.009368454106152058,0.009368040598928928,0.4935440123081207,0.06526929140090942,0.05095736309885979,0.19421637058258057,0.009368328377604485,0.009368035942316055
text/68_(area= medicine)_(period= 1998-2004).txt,0.009176269173622131,0.00917621050029993,0.009176205843687057,0.00917620025575161,0.009176247753202915,0.009176228195428848,0.009176456369459629,0.6197172999382019,0.2793438732624054,0.009176322259008884,0.009176352061331272,0.009176171384751797,0.009176203049719334
text/29_(area= medicine)_(period= 1998-2004).txt,0.010779237374663353,0.010779314674437046,0.010779555886983871,0.5107484459877014,0.010779784992337227,0.010779318399727345,0.010779311880469322,0.37067845463752747,0.010779284872114658,0.010779364965856075,0.010779229924082756,0.010779381729662418,0.010779321193695068
text/511_(area= immunology and microbiology;;medicine)_(period= 2011-2017).txt,0.0111969830468297,0.011196872219443321,0.33650630712509155,0.011196943931281567,0.011196812614798546,0.011197103187441826,0.011196964420378208,0.5403276085853577,0.011197085492312908,0.011196834035217762,0.01119681354612112,0.011196840554475784,0.011196882463991642
text/176_(area= medicine)_(period= 2005-2010).txt,0.010347394272685051,0.010347270406782627,0.010347478091716766,0.010347469709813595,0.01034734770655632,0.010347436182200909,0.010347246192395687,0.508712887763977,0.3774664103984833,0.010347237810492516,0.010347270406782627,0.01034726295620203,0.010347283445298672
"text/208_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2005-2010).txt",0.014431734569370747,0.014431765303015709,0.014431745745241642,0.014431893825531006,0.01443164050579071,0.014431965537369251,0.014431679621338844,0.3641945421695709,0.014431715942919254,0.477056086063385,0.014431745745241642,0.01443179789930582,0.014431671239435673
text/185_(area= medicine;;nursing)_(period= 2005-2010).txt,0.0102393114939332,0.010239465162158012,0.5042610168457031,0.010239626280963421,0.01023931335657835,0.010242336429655552,0.010239562019705772,0.38310086727142334,0.010239859111607075,0.010239679366350174,0.010240277275443077,0.0102393738925457,0.010239300318062305
text/219_(area= medicine)_(period= 2005-2010).txt,0.010328094474971294,0.010328012518584728,0.49208515882492065,0.010327925905585289,0.010327822528779507,0.010328063741326332,0.010327915661036968,0.3943072557449341,0.010328324511647224,0.010327889584004879,0.0103278374299407,0.01032782532274723,0.010327877476811409
text/202_(area= social sciences)_(period= 2005-2010).txt,0.012023992836475372,0.012023872695863247,0.012023922987282276,0.01202385313808918,0.7417190670967102,0.012023969553411007,0.0120238671079278,0.12601765990257263,0.012023874558508396,0.012023941613733768,0.012024016119539738,0.012023950926959515,0.01202403660863638
"text/529_(area= immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.010130415670573711,0.010128187015652657,0.010128566063940525,0.010128146037459373,0.010128078982234001,0.010128089226782322,0.010128162801265717,0.4328136146068573,0.010128377936780453,0.45577308535575867,0.010128090158104897,0.010128972120583057,0.010128228925168514
text/162_(area= medicine)_(period= 2005-2010).txt,0.008946328423917294,0.008946246467530727,0.008947049267590046,0.008946278132498264,0.008946188725531101,0.008946678601205349,0.008946097455918789,0.4736934006214142,0.42789676785469055,0.008946197107434273,0.008946098387241364,0.008946232497692108,0.008946484886109829
text/359_(area= psychology)_(period= 2011-2017).txt,0.01121640857309103,0.011216606013476849,0.6770086884498596,0.011216397397220135,0.011216467246413231,0.011216437444090843,0.011216750368475914,0.19960924983024597,0.011216428130865097,0.011217057704925537,0.011216367594897747,0.011216809041798115,0.01121637225151062
"text/545_(area= biochemistry, genetics and molecular biology;;medicine;;psychology)_(period= 2011-2017).txt",0.011416290886700153,0.011415185406804085,0.011415187269449234,0.011415185406804085,0.011415179818868637,0.011415177024900913,0.011415179818868637,0.8630167245864868,0.011415177024900913,0.01141517423093319,0.011415171436965466,0.011415170505642891,0.011415193788707256
text/240_(area= neuroscience)_(period= 2005-2010).txt,0.01094872411340475,0.010948512703180313,0.010948612354695797,0.010948507115244865,0.010948511771857738,0.01094863098114729,0.01094852015376091,0.48445990681648254,0.010948492214083672,0.010948510840535164,0.39510607719421387,0.01094849407672882,0.010948487557470798
text/610_(area= )_(period= 2011-2017).txt,0.012583534233272076,0.012583521194756031,0.012583510018885136,0.012583568692207336,0.012583541683852673,0.012583577074110508,0.012583738192915916,0.5571063756942749,0.01258349884301424,0.30447423458099365,0.012583592906594276,0.012583787553012371,0.012583483941853046
"text/520_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.009489473886787891,0.009490417316555977,0.009489543735980988,0.009489401243627071,0.2745072841644287,0.009489697404205799,0.009489589370787144,0.6211073994636536,0.009489362128078938,0.009489502757787704,0.009489346295595169,0.009489663876593113,0.009489351883530617
text/464_(area= medicine)_(period= 2011-2017).txt,0.012119368650019169,0.012119299732148647,0.012123595923185349,0.012120267376303673,0.012120045721530914,0.01211926806718111,0.012119739316403866,0.4340660870075226,0.012119319289922714,0.10522947460412979,0.01211930438876152,0.33950334787368774,0.012120907194912434
text/117_(area= immunology and microbiology;;medicine)_(period= 1998-2004).txt,0.012567407451570034,0.012567365542054176,0.012567492201924324,0.3685753047466278,0.01256730780005455,0.012567464262247086,0.012567363679409027,0.4931834936141968,0.012567336671054363,0.012567337602376938,0.012567434459924698,0.012567337602376938,0.012567320838570595
